IE_XML_ID;IE_NAME
8612;Panasonic KX-TG8551RU
8611;Panasonic KX-TG8161RUB
8610;Panasonic KX-TG8151RUB
8609;Panasonic KX-PRWA10RUW
8608;Panasonic KX-PRSA10RUW
8607;Panasonic KX-TGA860RUM
8602;Panasonic KX-TGA855RU
8601;Panasonic KX-TGHA20RUB
8600;Panasonic KX-TGA815RUB
8599;Panasonic KX-TGA806RUB
8598;Panasonic KX-TGA800RUT
8597;Panasonic KX-TGA785RU
8596;Panasonic KX-TGA681RU
8595;Panasonic KX-TGA671RU
8594;Panasonic KX-TGA651RUB
8593;Panasonic KX-TGA641RUM
8579;Panasonic KX-TG8052RU
8578;Panasonic KX-TG6822RUM
8577;Panasonic KX-TG6812RUB
8576;Panasonic KX-TG6722RUB
8575;Panasonic KX-TG8081RUB
8574;Panasonic KX-TG8061RU
8573;Panasonic KX-TG8051RU
8572;Panasonic KX-TG8041RU
8571;Panasonic KX-TG6821RU
8570;Panasonic KX-TG6811RU
8569;Panasonic KX-TG6721RU
8568;Panasonic KX-TG6712RUM
8562;Panasonic KX-TG6711RU
8561;Panasonic KX-TG6561RUT
8560;Panasonic KX-TG6551RUM
8454;Panasonic KX-TGB212RU
8453;Panasonic KX-TGB210RU
8452;Panasonic KX-TGC322RU1
8451;Panasonic KX-TGC320RU1
8450;Panasonic KX-TGC312RU
8449;Panasonic KX-TGC310RU
8448;Panasonic KX-TG6541RUT
8447;Panasonic KX-TG6461RUT
8446;Panasonic KX-TG6451RUT
8444;Panasonic KX-TG2521RUT
8443;Panasonic KX-TG1711RU
8442;Panasonic KX-TG2512RU
8441;Panasonic KX-TG2511RU
8440;Panasonic KX-TG1612RU
8439;Panasonic KX-TG1611RU
4684;Motorola MBP43
4683;Motorola MBP41
4682;Motorola MBP26
4681;Motorola MBP36
4680;Motorola MBP33
4679;Motorola MBP28-2
4678;Motorola MBP28
4677;Motorola MBP16
4676;Motorola MBP11
12713;Panasonic KX-TGE110RU
12709;Panasonic KX-TG6822RUB
11185;Jabra HANDSET 450
10154;Panasonic KX-PRX120RUW
10153;Panasonic KX-TGJA30RUB
10152;Panasonic KX-TGFA30RUM
10151;Panasonic KX-PRXA15RUB
10150;Panasonic KX-PRXA10RUW
10149;Panasonic KX-TGK320RUB
10146;Panasonic KX-TGK310RUB
10144;Panasonic KX-TGJ322RUB
10143;Panasonic KX-TGJ320RUB
10140;Panasonic KX-TGJ312RUB
10139;Panasonic KX-TGJ310RUB
10138;Panasonic KX-TGF320RUM
10137;Panasonic KX-TGF310RUM
10134;Panasonic KX-PRX150RUB
9070;LG-Ericsson LDP-7224D
9069;LG-Ericsson LDP-7208D
6650;LG-Ericsson LDP-9030D.STGBK
6649;LG-Ericsson LDP-9008D.STGBK
6639;LG-Ericsson LDP-7024LD
6638;LG-Ericsson LDP-7024D
6637;LG-Ericsson LDP-7016D
6636;LG-Ericsson LDP-7008D
6169;LG-Ericsson LWS-WK
4754;Matrix EON48
14900;LG-Ericsson LDP-9240D
14899;LG-Ericsson LDP-9224DF
14898;LG-Ericsson LDP-9224D
14897;LG-Ericsson LDP-9208D
11138;Panasonic KX-DT543RU
10017;Avaya 3905
10016;Avaya 3904
10015;Avaya 3902
10014;Avaya 3901
10013;Avaya 9404
10012;Avaya 9408
10011;Avaya 9504
10010;Avaya 9508
8648;Panasonic KX-TGH220RU
14967;Snom M90
14966;Snom M80
14965;Snom M70
12874;Yealink RT20U
11592;Yealink RT20
11103;Snom M5
11082;Panasonic KX-A406CE
11080;Panasonic KX-A405CE
11077;Panasonic KX-TDA0158CE
11076;Panasonic KX-TDA0156CE
11075;Panasonic KX-TDA0155CE
8559;Panasonic KX-FT982RU
8536;Panasonic KX-FLM663RU
8535;Panasonic KX-FLC418RU
8534;Panasonic KX-FL423RU
8154;Panasonic KX-FA136A7
8153;Panasonic KX-FA57A7
8152;Panasonic KX-FA55A7
8151;Panasonic KX-FA54A7
8150;Panasonic KX-FA52A7
8148;Panasonic KX-FC278RU-T
8147;Panasonic KX-FC268RU-T
8146;Panasonic KX-FC968RU-T
8145;Panasonic KX-FC965RU-T
8144;Panasonic KX-FP218RU
8143;Panasonic KX-FP207RU
8142;Panasonic KX-FT988RUB
8141;Panasonic KX-FT984RUB
8140;Yeastar BizFAX E200
8139;Yeastar BizFAX E100
6591;LG-Ericsson iPECS-MG MG-BKSU
6254;LG-Ericsson eMG80-KSUI.STGBK
6253;LG-Ericsson eMG80-KSUA.STGBK
6252;LG-Ericsson iPECS-eMG80
6221;LG-Ericsson ipLDK60-PKG4
6220;LG-Ericsson ipLDK60-PKG3
6219;LG-Ericsson ipLDK60-PKG2
6217;LG-Ericsson L60-BKSU
6216;LG-Ericsson ipLDK-60
6200;ERICSSON-LG AR-BKSU
6199;LG-Ericsson Aria Soho
6168;LG-Ericsson LWS-BS
7061;Commend EF562M
7060;Commend EF862AM
7059;Commend WS 210V
6326;Commend EF963M.C
6325;Commend EF863-1M2S.C
7029;Commend ET667 W
6344;Commend ET661 W
6329;Commend ET661 SI
6328;Commend ET867 W
6327;Commend ET861AW.C
6553;Commend ET312A
6552;Commend ET311A
6478;Commend ET908-1
6477;Commend ET908
6475;Commend ET871
6474;Commend ET870
6473;Commend ET862
6472;Commend ET811A
6471;Commend ET808
6464;Commend ET601
6463;Commend ET571
6461;Commend ET570
6460;Commend ET562
6459;Commend ET508
6458;Commend ET411
7061;Commend EF562M
7060;Commend EF862AM
7059;Commend WS 210V
6326;Commend EF963M.C
6325;Commend EF863-1M2S.C
6562;Commend GEC882
6561;Commend GEC881
6560;Commend GEC481S
6559;Commend GEC480S
6316;Commend EE342A
6315;Commend EE320AR
6314;Commend EE442
6313;Commend EE420S
6312;Commend EE420R
6309;Commend EF311AG
6308;Commend EE872AS
6307;Commend EE872ABT
6306;Commend EE811AS
6305;Commend EE811ABT
6304;Commend EE372ABT
6303;Commend EE301ABT
6302;Commend EE411G
6301;Commend EF401G
6300;Commend EF400G
6299;Commend EE472S
6298;Commend EE470S
6297;Commend EE401G
6296;Commend EE400G
6172;Commend WS810P
7034;Commend EE8999S
6457;Commend EX7711
6433;Commend EM6B0
6432;Commend EM681
6431;Commend EM680
6430;Commend EM670
6429;Commend EM660
6428;Commend EM650
6427;Commend EM606
6426;Commend EM605
6425;Commend EM603
6424;Commend EM602
6423;Commend EM600
6417;Commend EE8238M
6416;Commend EE81ADMSOS
6415;Commend EE8158M
6414;Commend EE8148M
6381;Commend EE6237M
6380;Commend EE6236M
6379;Commend EE61ABMSOS
6378;Commend EE6147M
6377;Commend EE6146M
6376;Commend EE6107M
6375;Commend EE6106M
6373;Commend EF571
6372;Commend EF561
6371;Commend EE571
6370;Commend EE561
6369;Commend EE560
7042;Commend EB330
6558;Commend EB330AH
6557;Commend EB330A
8120;Козырек для ITS Telecom Pantel/Pancode
7044;Commend RB36-04
7034;Commend EE8999S
6570;Commend HP-10
6569;Commend KE 520
6568;Commend KE 510
6567;Commend PA20W15VEU
6566;Commend EW401S
6565;Commend EK4FF
6564;Commend EG151
6563;Commend ET8E8A
6555;Commend POE-ET908
6554;Commend ET901-MS63
6529;Commend GUEF63
6528;Commend GUEF62
6527;Commend UPD1
6526;Commend UP030
6525;Commend EF63BF3
6524;Commend EF63BF2
6523;Commend EF63W
6522;Commend EF63SOFGH
6521;Commend EF63O
6520;Commend EF63G
6519;Commend EF62W
6518;Commend EF62O
6517;Commend EF62G
6516;Commend AL10-W
6515;Commend AL10-S
6514;Commend MICQ400
6513;Commend MIC480S
6512;Commend EF031-2R
6511;Commend EF031-2MR
6510;Commend EF031-2M
6509;Commend PA20W30V
6508;Commend ET901-HSH35
6507;Commend ET901-HE-A
6506;Commend ET901-D
6505;Commend ET901-A
6504;Commend ET901 WP-D
6503;Commend ET901 WP-A
6502;Commend EB2E2A
6481;Commend EF031-2
6480;Commend EF031-1R
6479;Commend EF031-1
6476;Commend EB2E2AHE
6422;Commend EE8999MSOS
6421;Commend EE8999M
6420;Commend EE6999
6419;Commend EDI600
6418;Commend DC600
6374;Commend ET504
6311;Commend EG872BT
6310;Commend EG811BT
13912;Fanvil IW30
12190;EC.10.001 (HS-20-1)
12189;EC.10.000 (HS-20)
10443;Hytera TS 9200
14852;Grandstream GWN7000
13645;MikroTik hAP ac
13644;MikroTik PowerBox Pro
13639;MikroTik hEX PoE
13637;MikroTik hAP lite TC
13635;MikroTik hAP ac lite
13631;MikroTik hAP lite
13628;MikroTik hAP mini
13627;MikroTik hEX PoE lite
13625;MikroTik hEX lite
13624;MikroTik RB750P-PBr2
13623;MikroTik hEX
13622;MikroTik RB3011UiAS-RM
13621;MikroTik RB2011iL-IN
13620;MikroTik RB1100AHx4 Dude edition
13619;MikroTik RB1100AHx4
13618;MikroTik CRS212-1G-10S-1S+IN
13617;MikroTik CRS210-8G-2S+IN
13615;MikroTik RB1100AHx2 Routerboard
13614;MikroTik CCR1072-1G-8S+
13613;MikroTik CCR1036-8G-2S+EM
13612;MikroTik CCR1036-8G-2S+
13610;MikroTik CCR1036-12G-4S-EM
13562;MikroTik CCR1036-12G-4S
13561;MikroTik CCR1016-12S-1S+
13559;MikroTik CCR1016-12G
9934;TG-NET P1009D-8PoE-60W
6877;LG-ERICSSON ES-3026
6876;LG-ERICSSON ES-3024GP
6875;LG-ERICSSON ES-3024G
6874;LG-ERICSSON ES-2026P
6873;LG-ERICSSON ES-2026
6872;LG-ERICSSON ES-2024GP
6871;LG-ERICSSON ES-2024G
6870;LG-ERICSSON ES-3026P
14472;LANTECH IPES-0208CA-12V
14470;LANTECH IPES-0104GT-4-12V
14468;JetNet 3005G
13555;MikroTik RB260GSP
13554;MikroTik RB260GS
13553;MikroTik RB2011UiAS-RM
13550;MikroTik RB2011UiAS-IN
13547;MikroTik RB2011UiAS-2HnD-IN
13545;MikroTik RB2011iLS-IN
13544;MikroTik RB2011iL-RM
13543;MikroTik CSS326-24G-2S+RM
13542;MikroTik CRS326-24G-2S+RM
13541;MikroTik CRS125-24G-1S-RM
13540;MikroTik CRS125-24G-1S-IN
13539;MikroTik CRS125-24G-1S-2HnD-IN
13535;MikroTik CRS112-8G-4S-IN
13534;MikroTik CRS109-8G-1S-2HnD-IN
13533;MikroTik CRS106-1C-5S
13532;MikroTik CCR1009-7G-1C-PC
13529;MikroTik CCR1009-7G-1C-1S+PC
13525;MikroTik CCR1009-7G-1C-1S+
12915;TG-NET S5500E-24G-4TF
12914;TG-NET S5300-32F-4TF
12912;TG-NET P3010M-8PoE-150W
12910;TG-NET P1009D-8PoE-96W
12519;TG-NET WA3122i
12518;TG-NET WA2306
12515;TG-NET P3026M-24PoE-450W-V4
12041;TG-NET S5500-24G-4TF
12040;TG-NET S5300-32G-4TF
12038;TG-NET S5300-28G-4TF
12037;TG-NET S3500-26G-2F
12036;TG-NET S3500-10G-2F
12032;TG-NET P3026M-24PoE-450W-V3
12031;TG-NET P3026M-24PoE-300W-V3
12030;TG-NET P3018M-16PoE-300W-V3
12028;TG-NET P3008M-8PoE-150W
12026;TG-NET P1005D-4PoE-60W
12024;TG-NET P1009D-8PoE-120W
14851;Grandstream GWN7600LR
14850;Grandstream GWN7600
13611;MikroTik RBOmniTikU-5HnD
13607;MikroTik RBLHG-5nD-3
13604;MikroTik RBSXTG-5HPnD-SAr2
13603;MikroTik RBSXTG-5HPnD-HGr2
13602;MikroTik RBSXTG-5HPacD-HG
13601;MikroTik RBSXTG-5HPacD-SA
13599;MikroTik RBSXTG-5HPacD
13596;MikroTik RBSXT5HacD2n
13595;MikroTik RBSXT-5nDr2
13594;MikroTik RBSXT-5HPnDr2
13593;MikroTik SRBSXTLTE3-7
13592;MikroTik RBSXT-2nDr2
13591;MikroTik RBSXTG2HnD
13590;MikroTik RBSEXTANTG5HPnD
13588;MikroTik RBQRTG-2SHPnD
13587;MikroTik RBwAPG-5HacT2HnD-BE
13586;MikroTik RBwAPG-5HacT2HnD
13582;MikroTik wAP RBwAP2nD-BE
13581;MikroTik wAP RBwAP2nD
13580;MikroTik OmniTIK 5 PoE ac
13579;MikroTik RBMetalG-52SHPacn
13578;MikroTik RBMetal9HPn
13577;MikroTik RBMetal5SHPn
13576;MikroTik RBmAPL-2nD
13575;MikroTik RBMetal2SHPn
13574;MikroTik RBLHG-5nD
13573;MikroTik RBGrooveG-52HPacn
13572;MikroTik RBGrooveG-52HPacn
13571;MikroTik RBGrooveA-52HPn
13570;MikroTik RBDynaDishG-5HacD
13569;MikroTik RBGroove-52HPn
13568;MikroTik RBcAPL-2nD
13567;MikroTik RBcAP2nD
13566;MikroTik RB951Ui-2HnD
13565;MikroTik RB951G-2HnD
13564;MikroTik RB912UAG-2HPnD
13560;MikroTik RB922UAGS-5HPacT-NM
13558;MikroTik RB922UAGS-5HPacD-NM
13557;MikroTik RB921UAGS-5sHPacT-NM
13556;MikroTik RB921UAGS-5SHPacD-NM
13552;MikroTik RB921GS-5HPacD-19S
13551;MikroTik RB921GS-5HPacD-15S
13549;MikroTik RB912UAG-5HPnD-OUT
13548;MikroTik RB912UAG-2HPnD-OUT
13546;MikroTik RB911G-5HPnD-QRT
13538;MikroTik OmniTIK 5 PoE
13537;MikroTik RB911G-5HPacD-NB
13536;MikroTik RB911G-5HPacD-QRT
13531;MikroTik OmniTIK 5 ac
13530;MikroTik mAP 2nD
13528;MikroTik LDF 5
13527;MikroTik hAP
13526;MikroTik Disc Lite5
12919;TG-NET WA3130i
12517;TG-NET WA3120i
12021;TG-NET WA1302
12015;TG-NET WA2304
11311;TG-NET WA1301
11309;Grandstream GWN-7610
16028;iRZ RL21lw
16027;iRZ RL21l
9519;iRZ TU42-232
9341;iRZ TU41-SMS
9057;Cinterion MC52i
9055;iRZ Q2406B
9054;iRZ TL 11
8990;iRZ RL41w (без антенны)
8989;iRZ RL41I (без антенны)
8988;iRZ RL41 (без антенны)
8987;iRZ RU41c (без антенны)
8986;iRZ RU41u (без антенны)
8985;iRZ RU41w (без антенны)
8984;iRZ RU41 (без антенны)
8983;iRZ RU41
8982;iRZ ATM3-232
8981;iRZ ATM3-485
8335;Mobigater PRO
8334;Mobigater ED-100
8332;Mobigater mini
8301;Блок питания для репитера iTone
8295;Блок питания для AnyTone AT-600/AT-500
8112;iTone GSM-10B
8111;iTone 3G-10B
7710;Anytone AT-6100W
7709;Anytone AT-6100GW
7706;Anytone AT-6100GD
7705;Anytone AT-418
7704;Anytone AT-4000W
7237;iRZ RC41w
7235;iRZ RC41
7232;iRZ RU41u
7230;iRZ RU41c
7228;iRZ RU41w
7221;iRZ RL41c
7217;iRZ RL41w
7216;iRZ RL41I
7215;iRZ RL41
6684;iRZ TU41
6134;AnyTone AT-408
6133;AnyTone AT-500
6132;AnyTone AT-600
6131;AnyTone AT-700
6130;AnyTone AT-800
6129;AnyTone AT-6200GD
6128;AnyTone AT-6200D
6104;Комплект крепежа iRZ
6103;Фиксатор на din-рейку iRZ
6102;Wago 209-120
6101;Патч-корд прямой 1.8м
6100;Кабель USB-mini 5-pin
6099;iRZ Кабель USB (A-B)
6098;iRZ RJ11
6097;iRZ DB9M-DB9F (RS232)
6096;Блок питания для модема Q24PL001
6095;iRZ 12В/1000мА (MicroFit)
6094;iRZ 12В/500мА (MicroFit)
6092;iRZ 12В/1000мА (RJ11)
6091;iRZ 12В/500мА (RJ11)
6090;Erisson SMA(m)
6089;Erisson SMA(m)
6088;OND-005-04-2 Антивандальная
6087;Логос-9 GSM 900 МГц
6086;TC8821
6082;Beyondoor 2400-01
6081;Beyondoor LTE-02-02
6080;Siemens ANT794-4MR
6079;Антенный комплекс АКЛ-34(Omni)
6078;Антенный комплекс АКЛ-900
6077;АКЛ-3G (Omni)
6076;Best АКЛ-900 (B)
6075;Best АКЛ-900 (О)
6074;GSM Антенна Erisson Mini
6073;Erisson GSM Антенна 3dB
6072;Триада-МА 994 (SMA)
6071;Триада-МА 994 (FME)
6070;Триада-МА 993 (SMA)
6069;Триада-МА 993 (FME)
6068;Триада-МА 992 (SMA)
6067;Триада-МА 992 (FME)
6066;Триада-МА 991 (SMA)
6065;Триада-МА 991 (FME)
6064;Триада-МА 976 (SMA)
6063;Триада-МА 976 (FME)
6062;Триада-ВА 996 (SMA)
6061;Триада-ВА 996 (FME)
6057;Антей-924
6056;Антей-915
6055;Антей-906
6054;Антей-905
6053;Антей-904
6052;Антей-902
6051;Антей-901
6050;Vector SR-04B
6049;Vector SR-03B
6048;Vector SR-02B
6047;Vector AR-13B
6046;Vector AR-06B
6045;Vector AR-05B
6044;Vector AR-04B
6043;Vector AR-01B
6042;iRZ TE10
6041;iRZ RCA
6037;Vector R-6200D
6036;Vector R-810
6035;Vector R-710
6034;Vector R-610
6033;Vector R-400
6029;iRZ RL21w (комплект)
6028;iRZ RL21w (комплект без антенн)
6027;iRZ RL21w
6026;iRZ RL11w (комплект)
6025;iRZ RL11w (комплект без антенн)
6024;iRZ RL11w
6023;iRZ RU11w  (комплект)
6022;iRZ RU11w  (комплект без антенн)
6021;iRZ RU11w
6020;iRZ RU10w (комплект)
6019;iRZ RU10w (комплект без антенн)
6018;iRZ RU10w
6017;iRZ RUH3 (комплект)
6016;iRZ RUH3 (комплект без антенны)
6015;iRZ RUH3
6014;iRZ RUH2b  (комплект)
6013;iRZ RUH2b (комплект без антенны)
6012;iRZ RUH2b
6011;iRZ RUH2 (комплект)
6010;iRZ RUH2 (комплект без антенны)
6009;iRZ RUH2
6008;iRZ TC65i Smart STD
5995;iRZ RUH (комплект)
5994;iRZ RUH (комплект без антенны)
5993;iRZ RUH
5992;iRZ ATM2-485
5991;iRZ ATM2-232
5990;iRZ TC65i Smart_PRO+
5989;iRZ TC65i-485GI
5988;iRZ TC65Lite
5987;iRZ TL21
5983;iRZ TU31
5982;iRZ ES90iPU
5981;iRZ ES75iT
5980;iRZ TG21
5979;iRZ MC55i-485GI
5978;iRZ MC52i-485GI
5977;iRZ MC52PU
5976;iRZ MC55iT
5975;iRZ MC52iWDT
5974;iRZ MC52iT
5280;Трубка BURY CP1000 CarPhone
5053;Zycoo 4GSM
5052;Zycoo 2GSM
5051;Zycoo 1GSM
3875;Yeastar GSM
14825;IRZ RL21
14823;IRZ RU01w
14819;IRZ RU01
14818;IRZ ATM31.B
14817;IRZ ATM31.A
14815;IRZ ATM21.B
14811;IRZ ATM21.A
13013;iRZ RL22w
13012;iRZ RU22w
13011;iRZ RU21w
13010;iRZ RU21
12528;Бизон ВЫСОТА HP600G
12206;КТ40Д
11835;iRZ TU32
11318;Yeastar TG1600E
11317;Yeastar TG800E
10785;iRZ RL01w
10784;iRZ RL01
10536;iRZ TG21.B
10534;iRZ TG21.A
10181;Cinterion BGS2
10000;iRZ TL 12
5172;Hytera PCN005
6201;ERICSSON-LG AR-EKSU
6202;ERICSSON-LG AR-SLIB8
6204;ERICSSON-LG AR-CSB316
6205;ERICSSON-LG AR-DPU2
6206;ERICSSON-LG AR-LANU
6207;ERICSSON-LG AR-MODU
6208;ERICSSON-LG AR-VMIU
6209;ERICSSON-LG AR-AAFU
6210;ERICSSON-LG AR-RMB
6211;ERICSSON-LG AR-TAPI1
6212;ERICSSON-LG AR-TAPI.STG
6213;ERICSSON-LG AR-EZA.STG
6214;ERICSSON-LG AR-EZPN
6218;LG-Ericsson L60-EKSU
6222;LG-Ericsson L60-SLIB8
6223;LG-Ericsson L60-CHB308
6224;LG-Ericsson L60-CSB316
6225;LG-Ericsson L60-PRHB8
6226;LG-Ericsson L60-WDIB4
6227;LG-Ericsson L60-MODU
6228;LG-Ericsson L60-VMIU
6229;LG-Ericsson L60-AAFU
6230;LG-Ericsson L60-VOIB
6231;LG-Ericsson L60-VOIU
6239;LG-Ericsson L60-EZPD
6240;LG-Ericsson L60-IPN
6241;LG-Ericsson L60-EZA
6242;LG-Ericsson L60-TAPI
6243;LG-Ericsson LIP-SP
6244;LG-Ericsson LIP-SPD
6255;LG-Ericsson eMG80-EKSU.STGBK
6256;LG-Ericsson eMG80-CH204.STG
6257;LG-Ericsson eMG80-CH408.STG
6258;LG-Ericsson eMG80-CS416.STG
6259;LG-Ericsson eMG80-BH104.STG
6260;LG-Ericsson eMG80-BH208.STG
6261;LG-Ericsson eMG80-PRIU.STG
6262;LG-Ericsson eMG80-HYB8.STG
6263;LG-Ericsson eMG80-SLB16.STG
6264;LG-ERICSSON eMG80-WTIB4.STG
6265;LG-ERICSSON eMG80-VVMU.STG
6266;LG-ERICSSON eMG80-MEMU.STG
6267;LG-ERICSSON eMG80-RMB
6268;LG-ERICSSON eMG80-MODU.STG
6269;LG-ERICSSON eMG80-KCC
6270;LG-ERICSSON eMG80-IPCL
6271;LG-ERICSSON eMG80-IPCLV
6272;LG-ERICSSON eMG80-VMCL
6273;LG-ERICSSON eMG80-VMCLV
6274;LG-ERICSSON eMG80-VMMLV
6275;LG-ERICSSON eMG80-MEX
6276;LG-ERICSSON eMG80-Hotel
6277;LG-ERICSSON eMG80-Fidelio
6278;LG-ERICSSON eMG80-SIPE
6575;LG-ERICSSON eMG80-AIMS
6576;LG-ERICSSON eMG80-TAPI
6577;LG-ERICSSON eMG80-IPN
6579;LG-ERICSSON eMG80-3SIPC
6580;LG-ERICSSON eMG80-SP
6581;LG-ERICSSON eMG80-SPD
6582;LG-ERICSSON eMG80-COMA
6583;LG-ERICSSON eMG80-COMI
6584;LG-ERICSSON eMG80-UCS
6585;LG-ERICSSON eMG80-UCSMA
6586;LG-ERICSSON eMG80-ATD
6587;LG-ERICSSON eMG80-ATDH
6588;LG-ERICSSON eMG80-IPCRS
6589;LG-ERICSSON eMG80-IPCRC
6590;LG-ERICSSON eMG80-APL
6592;LG-Ericsson iPECS-MG MG-EKSU
6593;LG-Ericsson MG-PSU
6594;LG-Ericsson MG-MPB100
6595;LG-ERICSSON MG-MPB300
6596;LG-Ericsson MG-LCOB4
6597;LG-Ericsson MG-LCOB8
6598;LG-Ericsson MG-LCOB12
6599;LG-ERICSSON MG-PRIB
6600;LG-Ericsson MG-BRIB2
6601;LG-Ericsson MG-BRIB4
6602;LG-Ericsson MG-DTIB12
6603;LG-Ericsson MG-DTIB12C
6604;LG-Ericsson MG-DTIB24
6605;LG-Ericsson MG-DTIB24C
6606;LG-Ericsson MG-SLIB12
6607;LG-Ericsson MG-SLIB12C
6608;LG-Ericsson MG-SLIB24
6609;LG-Ericsson MG-SLIB24C
6610;LG-Ericsson MG-VOIB8
6611;LG-ERICSSON MG-VOIB24
6612;LG-Ericsson MG-AAIB
6613;LG-ERICSSON MG-VMIB
6614;LG-ERICSSON MG-WTIB4
6615;LG-ERICSSON MG-WTIB8
6616;LG-Ericsson MG-MODU
6617;LG-Ericsson MG-WMK.STG
6618;LG-Ericsson MG-EZP.STG
6619;LG-Ericsson MG-EZPD.STG
6620;LG-ERICSSON MG-EZA.STG
6621;LG-ERICSSON MG-IPN.STG
6622;LG-Ericsson MG-NMS.STG
6623;LG-Ericsson MG-SIP.STG
6624;LG-Ericsson MG-TAPI.STG
6625;LG-ERICSSON MG-TNLS.STG
6626;LG-ERICSSON MG-FLD
6627;LG-Ericsson MG-COMA
6628;LG-Ericsson MG-COMI
6629;LG-ERICSSON MG-ATD
6630;LG-ERICSSON MG-ATDH
6632;LG-Ericsson IPCRC
6633;LG-Ericsson MG-SP
6634;LG-Ericsson MG-SPD
6640;LG-Ericsson LDP-7048DSS
6641;LG-Ericsson LDP-7008WMB
6642;LG-Ericsson LDP-7024WMB
6643;LG-Ericsson LDP-7000BTU
6644;LG-Ericsson LDP-7000CTU
6645;LG-Ericsson LDP-7000MU
6646;LG-Ericsson LDP-7000USB
6647;LG-Ericsson LDP-7024PED
6648;LG-Ericsson LDP-DPB
6651;LG-Ericsson LDP-9048DSS.STGBK
6652;LG-Ericsson LDP-9000BTU.STGBK
6879;LG-Ericsson SFP1G-SX
6880;LG-Ericsson SFP1G-LX
7956;Diamond MC200
8118;ITS Telecom Pantel 956PA
8751;Hytera DS-6500 #1
8754;Hytera DS-6500 #2
8781;Satvision SVC-D9
8782;Satvision SVC-D101
8783;Satvision SVC-D111
8784;Satvision SVC-D15
8785;Satvision SVC-D16
8786;Satvision SVC-D162
8787;Satvision SVC-D121
8788;Satvision SVC-D51V
8789;Satvision SVC-D56V
8790;Satvision SVC-D562V
8791;Satvision SVC-D58V
8792;Satvision SVC-D67V
8793;Satvision SVC-D68V
8794;Satvision SVC-D77
8795;Satvision SVC-D20
8796;Satvision SVC-D21
8797;Satvision SVC-D27
8798;Satvision SVC-D28
8799;Satvision SVC-D362V
8800;Satvision SVC-D37V
8801;Satvision SVC-D381V
8803;Satvision SVC-S121
8804;Satvision SVC-S171
8805;Satvision SVC-S181
8806;Satvision SVC-S40V
8807;Satvision SVC-S41V
8808;Satvision SVC-S47V
8809;Satvision SVC-S481V
8810;Satvision SVC-S77V
8811;Satvision SVC-S673V.PRO
8812;Satvision SVC-S571V
8814;Satvision SVC-F12
8817;Satvision SVR-8308 Light
8818;Satvision SVR-4425
8819;Satvision SVR-4425S
8820;Satvision SVR-8425
8821;Satvision SVR-6425
8822;Satvision SVN-414P
8823;Satvision SVN-814
8824;Satvision SNN-404 IP
8825;Satvision SVD-D412V
8826;Satvision SVD-B212
9071;LG-Ericsson LDP-7248DSS
9072;LG-Ericsson eMG80-BRIU2.STG
9443;Optimcom ПН 24-12 3А
9444;PN-5 OPTIM
9445;PN-10 OPTIM
9446;PN-20 OPTIM
9448;PN-30 OPTIM
9449;RP-12/300
9450;RP-24/300
9451;RP-12/600
9452;RP-24/600
9453;RP-12/800
9454;RP-24/800
9455;PS-6
9458;PS-10
9459;PS-15
9460;PS-20
9461;PS-30
9462;DM-30
9518;Satvision SVC-D69V
9558;ITS Pancode I00000955
9559;ITS Pancode I00000972
9562;ITS Pancode I00000988
9563;ITS Pancode I00000989
9564;ITS Pantel I00000956
9565;ITS Pantel I00000975
9566;ITS Pantel I00000987
9568;ITS Pantel I00000990
9995;Камера МИРАН® ИВС-401К
9996;Камера МИРАН® ИВС-301
9998;Видеорегистратор МИРАН® ИВС-8016
10024;ТАШ-11П-IP
10025;ТАШ-11П-IP-С
10026;ТАШ-12П-IP
10027;Камера МИРАН® ИВСС-401
10028;Камера МИРАН® ИВСС-501
10029;ТАШ-12П-IP-С
10030;Камера МИРАН® ИВСС-701
10031;ТАШ-21П-IP
10032;Камера МИРАН® ИВСС-601
10033;Камера МИРАН® ИВС-602
10034;Камера МИРАН® ИВС-711
10035;ТАШ-21П-IP-С
10036;Камера МИРАН® ИВС-501
10037;Камера МИРАН® ИВС-501М
10038;Камера МИРАН® ИВС-601
10039;Камера МИРАН® ИВС-401
10040;ТАШ-22П-IP
10041;Видеорегистратор МИРАН® ИВС-8008
10042;Видеорегистратор МИРАН® ИВС-8004
10043;ТАШ-22П-IP-С
10044;Видеорегистратор МИРАН® ИВС-8032
10045;Видеорегистратор МИРАН® ИВСС-8032
10046;Видеорегистратор МИРАН® ИВСС-8004
10047;Видеорегистратор МИРАН® ИВСС-8008
10048;Видеорегистратор МИРАН® ИВСС-8016
10049;Видеорегистратор МИРАН® ИВС-8024
10056;ЖК-монитор МИРАН® ИВС-10ЖК
10058;ЖК-монитор МИРАН® ИВС-12ЖК
10059;ЖК-монитор МИРАН® ИВС-17ЖК
10060;ЖК-монитор МИРАН® ИВС-19ЖК
10061;ЖК-монитор МИРАН® ИВС-22ЖК
10064;Коммутатор сетевой МИРАН® ИВС-16
10065;Пульт управления МИРАН® ИВС-КВ-СТ
10067;Твердотельный жесткий диск SSD1000
10068;Твердотельный жесткий диск SSD500
10069;Внутренний жесткий диск HDD1Tb
10070;Внутренний жесткий диск HDD2Tb
10071;Внутренний жесткий диск HDD4Tb
10075;Avaya B159
10283;ТАШ-41П
10284;ТАШ-41П-С
